Date,A,AAPL,ABBV,ABNB,ABT,ACGL,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AFL,AIG,AIZ,AJG,AKAM,ALB,ALGN,ALL,ALLE,AMAT,AMCR,AMD,AMDL,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,AON,AOS,APA,APD,APH,APO,APTV,ARE,ATO,AVB,AVGO,AVY,AWK,AXON,AXP,AZO,BA,BAC,BALL,BAX,BBAR,BBY,BDX,BEN,BF.B,BG,BIIB,BK,BKNG,BKR,BLDR,BLK,BMA,BMY,BR,BRK.B,BRO,BSX,BX,BXP,C,CAG,CAH,CARR,CAT,CB,CBOE,CBRE,CCI,CCL,CDNS,CDW,CEG,CEPU,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COO,COP,COR,COST,CPAY,CPB,CPRT,CPT,CRL,CRM,CRWD,CSCO,CSGP,CSX,CTAS,CTRA,CTSH,CTVA,CVS,CVX,CZR,D,DAL,DASH,DAY,DD,DE,DECK,DELL,DFS,DG,DGX,DHI,DHR,DIS,DLR,DLTR,DOC,DOV,DOW,DPZ,DRI,DTE,DUK,DVA,DVN,DXCM,EA,EBAY,ECL,ED,EFX,EG,EIX,EL,ELV,EMN,EMR,ENPH,EOG,EPAM,EQIX,EQR,EQT,ERIE,ES,ESS,ETN,ETR,EVRG,EW,EWZ,EXC,EXE,EXPD,EXPE,EXR,F,FANG,FAST,FCX,FDS,FDX,FE,FFIV,FI,FICO,FIS,FITB,FOX,FOXA,FRT,FSLR,FTNT,FTV,FXI,GD,GDDY,GE,GEHC,GEN,GEV,GGAL,GILD,GIS,GL,GLW,GM,GNRC,GOOG,GOOGL,GPC,GPN,GRMN,GS,GWW,HAL,HAS,HBAN,HCA,HD,HES,HIG,HII,HLT,HOLX,HON,HPE,HPQ,HRL,HSIC,HST,HSY,HUBB,HUM,HWM,HYG,IBIT,IBM,ICE,IDXX,IEX,IFF,INCY,INTC,INTU,INVH,IP,IPG,IQV,IR,IRM,ISRG,IT,ITW,IVZ,J,JBHT,JBL,JCI,JKHY,JNJ,JNPR,JPM,K,KDP,KEY,KEYS,KHC,KIM,KKR,KLAC,KMB,KMI,KMX,KO,KR,KVUE,KWEB,L,LDOS,LEN,LH,LHX,LII,LIN,LKQ,LLY,LMT,LNT,LOMA,LOW,LQD,LRCX,LULU,LUV,LVS,LW,LYB,LYV,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,META,MGM,MHK,MKC,MKTX,MLM,MMC,MMM,MNST,MO,MOH,MOS,MPC,MPWR,MRK,MRNA,MS,MSCI,MSFT,MSI,MSTU,MSTZ,MTB,MTCH,MTD,MU,NCLH,NDAQ,NDSN,NEE,NEM,NFLX,NI,NKE,NOC,NOW,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVDL,NVDQ,NVDX,NVR,NWS,NWSA,NXPI,O,ODFL,OKE,OMC,ON,ORCL,ORLY,OTIS,OXY,PANW,PARA,PAYC,PAYX,PCAR,PCG,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PLD,PLTR,PM,PNC,PNR,PNW,PODD,POOL,PPG,PPL,PRU,PSA,PSX,PTC,PWR,PYPL,QCOM,QQQ,RCL,REG,REGN,RF,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,RVTY,SBAC,SBUX,SCHW,SHW,SJM,SLB,SMCI,SMST,SNA,SNPS,SO,SOLV,SOXL,SOXS,SPG,SPGI,SPXS,SPY,SQQQ,SRE,STE,STLD,STT,STX,STZ,SUPV,SW,SWK,SWKS,SYF,SYK,SYY,T,TAP,TDG,TDY,TECH,TEL,TER,TFC,TGT,TJX,TKO,TLT,TMO,TMUS,TPL,TPR,TQQQ,TRGP,TRMB,TROW,TRV,TSCO,TSLA,TSLL,TSLQ,TSLZ,TSN,TT,TTWO,TXN,TXT,TYL,UAL,UBER,UDR,UHS,ULTA,UNH,UNP,UPS,URI,USB,V,VICI,VLO,VLTO,VMC,VRSK,VRSN,VRTX,VST,VTR,VTRS,VZ,WAB,WAT,WBA,WBD,WDAY,WDC,WEC,WELL,WFC,WM,WMB,WMT,WRB,WSM,WST,WTW,WY,WYNN,XEL,XLF,XOM,XYL,YPF,YUM,ZBH,ZBRA,ZTS
2025-07-03,121.27999877929688,214.12100219726562,189.60049438476562,137.47999572753906,134.2100067138672,89.45999908447266,304.739990234375,381.1400146484375,244.6699981689453,55.18000030517578,308.6400146484375,316.7950134277344,96.09500122070312,103.91999816894531,11.475000381469727,104.58999633789062,83.5,193.93499755859375,318.82501220703125,79.68000030517578,67.3499984741211,199.91000366210938,197.27000427246094,147.5749969482422,191.3249969482422,9.6899995803833,138.1300048828125,8.03499984741211,184.2449951171875,297.7200012207031,544.7224731445312,221.36000061035156,222.25999450683594,102.37000274658203,365.9599914550781,355.9599914550781,67.90499877929688,19.53499984741211,292.114990234375,99.41000366210938,144.9149932861328,72.5199966430664,76.66999816894531,152.67999267578125,203.2100067138672,274.5450134277344,183.5800018310547,140.11000061035156,797.6900024414062,328.9981994628906,3736.419921875,216.10000610351562,49.04499816894531,58.900001525878906,31.100500106811523,16.434999465942383,72.16999816894531,176.51499938964844,24.850000381469727,,79.31999969482422,132.64500427246094,92.75499725341797,5746.06982421875,39.78499984741211,127.0250015258789,1079.25,70.08000183105469,47.125,240.82350158691406,,108.56999969482422,104.30999755859375,155.20750427246094,68.66999816894531,88.53500366210938,21.049999237060547,163.8699951171875,75.46499633789062,400.5350036621094,284.8999938964844,231.85000610351562,143.125,102.4800033569336,30.135000228881836,327.1330871582031,183.3699951171875,313.3399963378906,12.018199920654297,94.73999786376953,47.775001525878906,98.29000091552734,98.30999755859375,417.31500244140625,319.7699890136719,148.23519897460938,92.56999969482422,125.54930114746094,36.084999084472656,275.6499938964844,57.08000183105469,332.5299987792969,70.23999786376953,33.985198974609375,35.994998931884766,221.7899932861328,73.375,94.0199966430664,294.1099853515625,985.22998046875,340.5799865722656,31.209999084472656,49.459999084472656,114.31999969482422,157.11000061035156,273.625,512.9450073242188,69.30999755859375,82.53500366210938,33.625,218.71499633789062,25.125,81.20999908447266,77.06500244140625,67.55500030517578,148.72000122070312,29.90999984741211,57.130001068115234,50.93000030517578,240.47999572753906,56.88999938964844,74.03500366210938,520.875,106.36000061035156,125.61100006103516,,113.41500091552734,176.35000610351562,132.2899932861328,202.8574981689453,123.43000030517578,173.0,101.2699966430664,18.290000915527344,188.38999938964844,28.44499969482422,452.6000061035156,220.57000732421875,132.2949981689453,117.4800033569336,143.80999755859375,33.2400016784668,83.38999938964844,155.41000366210938,76.55000305175781,273.2149963378906,100.0199966430664,261.6000061035156,337.44000244140625,52.189998626708984,88.56500244140625,352.875,79.63500213623047,139.2949981689453,43.5,123.33999633789062,183.02000427246094,787.1900024414062,66.9749984741211,55.5,348.0899963378906,64.51499938964844,284.489990234375,362.8699951171875,82.0,69.69999694824219,76.9800033569336,29.200000762939453,43.165000915527344,109.50499725341797,118.36000061035156,178.3000030517578,152.84500122070312,11.819999694824219,140.97500610351562,42.94499969482422,45.73500061035156,450.17999267578125,240.1199951171875,39.7400016784668,300.6283874511719,174.9600067138672,1857.280029296875,81.91999816894531,43.54999923706055,51.2599983215332,55.650001525878906,95.44000244140625,184.97999572753906,105.3949966430664,53.25,36.255001068115234,294.75,178.10000610351562,248.0449981689453,76.08000183105469,30.684999465942383,518.5800170898438,50.689998626708984,111.69499969482422,53.23500061035156,121.54000091552734,53.19499969482422,53.400001525878906,152.3699951171875,179.64129638671875,178.5128936767578,127.5,81.91000366210938,215.5500030517578,724.2550048828125,1048.469970703125,21.57990074157715,77.80999755859375,17.645000457763672,375.42999267578125,372.5400085449219,144.14999389648438,125.01000213623047,252.42999267578125,274.010009765625,64.80999755859375,240.48500061035156,21.260000228881836,26.135000228881836,30.459999084472656,74.92500305175781,16.28499984741211,176.06500244140625,417.7449951171875,241.88999938964844,179.69700622558594,80.36599731445312,62.237098693847656,292.07000732421875,182.9499969482422,544.2849731445312,181.6300048828125,76.56999969482422,68.58499908447266,22.405000686645508,781.3800048828125,32.61000061035156,50.51499938964844,25.53499984741211,164.85499572753906,87.41999816894531,101.43000030517578,546.219970703125,400.3299865722656,257.69500732421875,16.774999618530273,132.9499969482422,152.05499267578125,226.63499450683594,106.37999725341797,181.55999755859375,156.02999877929688,,295.9750061035156,79.96499633789062,33.79499816894531,18.4950008392334,167.3800048828125,26.641799926757812,21.549999237060547,138.58999633789062,924.8350219726562,131.89999389648438,28.42009925842285,71.25,71.08499908447266,69.33999633789062,21.03499984741211,33.53499984741211,92.22000122070312,165.58999633789062,111.02999877929688,262.17999267578125,255.8300018310547,603.927001953125,475.6000061035156,38.59000015258789,779.47998046875,462.7300109863281,61.72999954223633,11.367300033569336,227.02659606933594,109.16500091552734,99.05999755859375,248.60499572753906,34.127498626708984,48.415000915527344,52.849998474121094,62.099998474121094,150.375,568.0150146484375,150.4199981689453,280.8450012207031,66.63999938964844,293.93499755859375,73.30000305175781,715.489990234375,502.6099853515625,68.86499786376953,88.58999633789062,80.9000015258789,717.2750244140625,37.84000015258789,111.29000091552734,75.41999816894531,215.42999267578125,559.4299926757812,214.88499450683594,150.92999267578125,62.88999938964844,59.24259948730469,241.90499877929688,37.36000061035156,176.48500061035156,764.969970703125,81.36000061035156,30.56999969482422,144.4499969482422,588.2999877929688,499.3900146484375,425.7850036621094,8.635000228881836,3.994999885559082,203.15499877929688,32.845001220703125,1205.3499755859375,123.03990173339844,22.05500030517578,90.31999969482422,223.6699981689453,74.7781982421875,59.8849983215332,1294.6800537109375,39.63999938964844,76.19000244140625,503.3999938964844,1047.0,158.33999633789062,262.4599914550781,107.98410034179688,132.9600067138672,138.41000366210938,159.4600067138672,71.55000305175781,1.339900016784668,14.803600311279297,7616.7900390625,34.25,29.69499969482422,230.9499969482422,57.68880081176758,170.6999969482422,82.4884033203125,74.91000366210938,56.33000183105469,233.8800048828125,90.87000274658203,99.68000030517578,43.95500183105469,202.0,12.84000015258789,232.8000030517578,146.98500061035156,98.1050033569336,13.809900283813477,81.29499816894531,135.44009399414062,25.44540023803711,81.3499984741211,160.87339782714844,260.5899963378906,718.4400024414062,109.73999786376953,202.47000122070312,108.10089874267578,133.82000732421875,177.7899932861328,196.6750030517578,106.81999969482422,90.23500061035156,300.32000732421875,301.43499755859375,118.2750015258789,33.84000015258789,109.66500091552734,297.8550109863281,127.83999633789062,176.44500732421875,385.5799865722656,77.22000122070312,163.52999877929688,556.260009765625,331.56500244140625,70.77999877929688,550.4199829101562,24.864999771118164,160.25,279.364990234375,257.1499938964844,347.5199890136719,56.20000076293945,572.0599975585938,131.5800018310547,240.19000244140625,146.0800018310547,100.96499633789062,234.10499572753906,94.31999969482422,92.08000183105469,354.760009765625,104.42500305175781,35.70500183105469,48.9900016784668,22.809999465942383,322.55999755859375,547.5999755859375,91.55999755859375,78.52999877929688,26.475000381469727,7.455100059509277,166.99000549316406,528.22998046875,4.549900054931641,625.7150268554688,19.1200008392334,74.97000122070312,237.8350067138672,134.38150024414062,110.58999633789062,151.50999450683594,173.3350067138672,10.699999809265137,47.7599983215332,71.33000183105469,78.00499725341797,70.48999786376953,394.5226135253906,77.0199966430664,28.325000762939453,49.48500061035156,1523.0,516.8049926757812,53.0099983215332,174.69000244140625,92.48500061035156,45.67499923706055,104.45500183105469,125.77999877929688,177.05999755859375,87.22570037841797,427.3500061035156,239.27999877929688,1072.0899658203125,90.45999908447266,84.875,174.4949951171875,78.7249984741211,100.18000030517578,263.1099853515625,54.654998779296875,316.2900085449219,11.605199813842773,18.145000457763672,1.6401000022888184,57.43000030517578,435.44000244140625,239.8386993408203,215.1999969482422,82.19999694824219,591.3599853515625,82.66000366210938,92.97309875488281,40.91999816894531,182.77499389648438,477.32000732421875,312.0799865722656,237.81500244140625,104.45999908447266,791.5800170898438,47.96500015258789,358.44000244140625,33.380001068115234,145.30999755859375,103.5250015258789,267.3599853515625,304.114990234375,285.5,459.7449951171875,193.75,62.97999954223633,9.289999961853027,43.4900016784668,215.64500427246094,351.9599914550781,11.454999923706055,11.15999984741211,243.0800018310547,66.55000305175781,104.33499908447266,152.3800048828125,83.9000015258789,226.5050048828125,58.96659851074219,97.95999908447266,71.64430236816406,172.89999389648438,222.0050048828125,306.80999755859375,26.415000915527344,106.0199966430664,68.30999755859375,53.235198974609375,112.19999694824219,132.61000061035156,32.400001525878906,149.91000366210938,93.97000122070312,325.3800048828125,159.27999877929688
